x,y,is_goal,Assisted,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,OtherBodyPart,shot_distance,period_FirstHalf,period_SecondHalf,Zone_Back,Zone_Center,Zone_Left,Zone_Right
95.6,53.0,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,5.325410782277744,False,True,False,True,False,False
91.2,41.9,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,11.960351165413162,False,True,False,True,False,False
88.1,68.7,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,22.16528817768901,False,True,False,True,False,False
83.6,51.5,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.46845469374708,False,True,False,True,False,False
91.6,49.9,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,8.400595217006954,False,True,False,True,False,False
70.4,41.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.796266007423686,True,False,False,True,False,False
83.6,72.1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.520356102347222,True,False,False,True,False,False
81.5,38.6,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.730393461693232,True,False,False,True,False,False
76.1,62.7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,27.064737205448722,True,False,False,True,False,False
88.4,35.2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.80425483766905,True,False,False,True,False,False
82.4,73.6,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,29.44010869545151,True,False,False,True,False,False
76.4,32.4,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.440108695451514,True,False,False,True,False,False
87.4,46.2,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,13.160547101089675,True,False,False,True,False,False
88.5,50.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,11.5,True,False,False,True,False,False
88.2,35.1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.006577808748208,True,False,False,True,False,False
97.8,39.7,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,10.532331175955301,False,True,False,True,False,False
84.3,48.5,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,15.771493271088826,False,True,False,True,False,False
81.2,59.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.06395024680793,False,True,False,True,False,False
90.9,55.2,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,10.480935072788112,False,True,False,True,False,False
95.4,31.3,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,19.25746608461248,False,True,False,True,False,False
81.3,36.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.360008561642267,False,True,False,True,False,False
73.3,55.8,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.322701184180165,True,False,False,True,False,False
71.9,55.5,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.633197516169925,True,False,False,True,False,False
81.9,31.3,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,26.024987992312305,True,False,False,True,False,False
87.7,39.1,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,16.434719346554107,True,False,False,True,False,False
86.2,53.2,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,14.166156853571822,True,False,False,True,False,False
96.0,62.6,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,13.219682295728594,True,False,False,True,False,False
82.4,26.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.12043955712207,True,False,False,True,False,False
76.2,53.7,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,24.08588798446094,True,False,False,True,False,False
84.7,67.3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,23.095021108455388,True,False,False,True,False,False
77.5,66.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.020349747995652,True,False,False,True,False,False
84.9,68.0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,23.49489306211032,True,False,False,True,False,False
74.7,49.1,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25.316002844051027,True,False,False,True,False,False
93.0,39.9,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,12.288612614937458,True,False,False,True,False,False
86.1,27.8,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.192556194461055,True,False,False,True,False,False
90.6,44.0,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,11.151681487560525,False,True,False,True,False,False
92.6,60.3,True,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,12.68266533501535,False,True,False,True,False,False
90.6,68.3,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,20.573040611440984,False,True,False,True,False,False
84.6,52.3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,15.570806016388495,False,True,False,True,False,False
76.6,56.8,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,24.368011818775866,False,True,False,True,False,False
85.6,47.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.709180806557521,False,True,False,True,False,False
86.1,29.9,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.43808503136038,False,True,False,True,False,False
88.5,62.3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,16.83864602632884,False,True,False,True,False,False
93.3,42.1,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,10.358571330062848,False,True,False,True,False,False
84.2,59.9,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,18.645374761586314,False,True,False,True,False,False
78.5,36.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.33396929026322,True,False,False,True,False,False
77.8,41.9,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,23.631546711969577,True,False,False,True,False,False
87.1,62.4,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,17.893294833540303,True,False,False,True,False,False
89.9,51.3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10.183319694480769,True,False,False,True,False,False
95.5,42.7,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,8.575546629807336,True,False,False,True,False,False
93.3,39.1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,12.794530081249565,True,False,False,True,False,False
87.1,64.2,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,19.18462926407493,True,False,False,True,False,False
88.9,42.5,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,13.396268137059659,True,False,False,True,False,False
92.1,51.3,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,8.006247560499244,False,True,False,True,False,False
79.7,69.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.148534597737054,False,True,False,True,False,False
